id,name,symbol,slug,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,quote
825,Tether,USDT,tether,2806421735.6243,3080109502.1043,,2015-02-25T00:00:00.000Z,1373,8,2018-10-04T07:42:27.000Z,"{'USD': {'price': 0.998989727153, 'volume_24h': 2650583247.78885, 'percent_change_1h': -0.0141563, 'percent_change_24h': -0.0742972, 'percent_change_7d': -0.157003, 'market_cap': 2803586483.9475684, 'last_updated': '2018-10-04T07:42:27.000Z'}}"
131,Dash,DASH,dash,8362071.17852966,8362071.17852966,18900000,2014-02-14T00:00:00.000Z,179,12,2018-10-04T07:42:04.000Z,"{'USD': {'price': 180.327250163, 'volume_24h': 330039170.6998, 'percent_change_1h': -0.259362, 'percent_change_24h': 1.52059, 'percent_change_7d': -3.16749, 'market_cap': 1507909301.2915304, 'last_updated': '2018-10-04T07:42:04.000Z'}}"
1437,Zcash,ZEC,zcash,4937556.25,4937556.25,,2016-10-29T00:00:00.000Z,117,21,2018-10-04T07:42:28.000Z,"{'USD': {'price': 123.613870727, 'volume_24h': 144622693.438839, 'percent_change_1h': -0.145642, 'percent_change_24h': 1.01508, 'percent_change_7d': -8.90964, 'market_cap': 610350439.9947909, 'last_updated': '2018-10-04T07:42:28.000Z'}}"
1684,Qtum,QTUM,qtum,88936216,100936216,,2017-05-24T00:00:00.000Z,130,29,2018-10-04T07:42:30.000Z,"{'USD': {'price': 3.77924315528, 'volume_24h': 140288423.697985, 'percent_change_1h': -0.307408, 'percent_change_24h': 1.72573, 'percent_change_7d': 4.50915, 'market_cap': 336111585.5745036, 'last_updated': '2018-10-04T07:42:30.000Z'}}"
2608,Mithril,MITH,mithril,387392092.119309,1000000000,,2018-03-24T00:00:00.000Z,25,59,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.289343097977, 'volume_24h': 23894321.713548, 'percent_change_1h': 0.362738, 'percent_change_24h': 2.90536, 'percent_change_7d': -2.85914, 'market_cap': 112089228.06559223, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
1414,ZCoin,XZC,zcoin,5757840.97134081,5757840.97134081,21400000,2016-10-06T00:00:00.000Z,25,101,2018-10-04T07:42:29.000Z,"{'USD': {'price': 9.66624196157, 'volume_24h': 11393291.4686762, 'percent_change_1h': -0.219112, 'percent_change_24h': 0.2645, 'percent_change_7d': 5.88768, 'market_cap': 55656684.0052215, 'last_updated': '2018-10-04T07:42:29.000Z'}}"
2458,Odyssey,OCN,odyssey,4750000000,10000000000,,2018-01-24T00:00:00.000Z,21,102,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.0115051511206, 'volume_24h': 27526593.3423531, 'percent_change_1h': -0.188535, 'percent_change_24h': -4.53306, 'percent_change_7d': 76.2836, 'market_cap': 54649467.822850004, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
2638,Cortex,CTXC,cortex,149792458,299792458,,2018-04-16T00:00:00.000Z,20,103,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.35580585391, 'volume_24h': 8952213.35172414, 'percent_change_1h': -0.821958, 'percent_change_24h': -6.69283, 'percent_change_7d': 23.1053, 'market_cap': 53297033.42796782, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
2307,Bibox Token,BIX,bibox-token,102339166,267941449,,2017-12-24T00:00:00.000Z,30,120,2018-10-04T07:42:27.000Z,"{'USD': {'price': 0.416089261062, 'volume_24h': 72119564.340531, 'percent_change_1h': -0.0703054, 'percent_change_24h': 1.87981, 'percent_change_7d': 0.281824, 'market_cap': 42582227.95864136, 'last_updated': '2018-10-04T07:42:27.000Z'}}"
1886,Dent,DENT,dent,17241387101.1659,100000000000,,2017-08-12T00:00:00.000Z,29,126,2018-10-04T07:42:34.000Z,"{'USD': {'price': 0.00227369098526, 'volume_24h': 8949604.62134184, 'percent_change_1h': 0.0294462, 'percent_change_24h': 3.42859, 'percent_change_7d': 4.7714, 'market_cap': 39201586.42529895, 'last_updated': '2018-10-04T07:42:34.000Z'}}"
2289,Gifto,GTO,gifto,531819169.31438,1000000000,,2017-12-18T00:00:00.000Z,27,136,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.0672165575557, 'volume_24h': 25641226.271287, 'percent_change_1h': 0.113008, 'percent_change_24h': 2.37009, 'percent_change_7d': 4.00231, 'market_cap': 35747053.80344459, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2826,Zipper,ZIP,zip,16199999812,100000000000,,2018-05-28T00:00:00.000Z,9,141,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00204385336198, 'volume_24h': 5004971.84578594, 'percent_change_1h': 0.107103, 'percent_change_24h': -10.8132, 'percent_change_7d': 58.9566, 'market_cap': 33110424.07983157, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3020,BHPCash,BHPC,bhpcash,25663967.111,100000000,,2018-08-03T00:00:00.000Z,4,154,2018-10-04T07:42:45.000Z,"{'USD': {'price': 1.18067513564, 'volume_24h': 7627697.87949131, 'percent_change_1h': 0.404233, 'percent_change_24h': -0.987613, 'percent_change_7d': 0.905511, 'market_cap': 30300807.849840425, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2457,TrueChain,TRUE,truechain,46448735,100000000,,2018-01-24T00:00:00.000Z,11,170,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.568078611573, 'volume_24h': 24755600.5319299, 'percent_change_1h': -0.0821198, 'percent_change_24h': 0.99304, 'percent_change_7d': 1.35363, 'market_cap': 26386532.88812221, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2446,DATA,DTA,data,7012671744.4009,11500000000,11500000000,2018-01-22T00:00:00.000Z,16,174,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.00372517135421, 'volume_24h': 5899695.92199587, 'percent_change_1h': -0.252111, 'percent_change_24h': 0.552487, 'percent_change_7d': 35.9118, 'market_cap': 26123403.898720104, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
624,bitCNY,BITCNY,bitcny,159759000,159759000,,2014-09-23T00:00:00.000Z,20,190,2018-10-04T07:42:18.000Z,"{'USD': {'price': 0.146262444218, 'volume_24h': 8398473.72088982, 'percent_change_1h': -0.0671099, 'percent_change_24h': 0.54348, 'percent_change_7d': 0.642615, 'market_cap': 23366741.825823463, 'last_updated': '2018-10-04T07:42:18.000Z'}}"
2545,Arcblock,ABT,arcblock,93934115.7780933,186000000,,2018-02-26T00:00:00.000Z,24,206,2018-10-04T07:42:34.000Z,"{'USD': {'price': 0.230687564034, 'volume_24h': 23438284.740227, 'percent_change_1h': -3.39973, 'percent_change_24h': 7.5992, 'percent_change_7d': 9.35035, 'market_cap': 21669432.348536067, 'last_updated': '2018-10-04T07:42:34.000Z'}}"
2896,Mainframe,MFT,mainframe,2542862213,10000000000,,2018-07-05T00:00:00.000Z,12,211,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.00824840213384, 'volume_24h': 3845826.06632335, 'percent_change_1h': 0.597385, 'percent_change_24h': 12.8206, 'percent_change_7d': 18.4792, 'market_cap': 20974550.103770304, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
1788,Metal,MTL,metal,29126337.8035,66588888,,2017-07-09T00:00:00.000Z,13,214,2018-10-04T07:42:34.000Z,"{'USD': {'price': 0.695382765805, 'volume_24h': 3149057.62311944, 'percent_change_1h': 0.929286, 'percent_change_24h': 6.17931, 'percent_change_7d': 3.12171, 'market_cap': 20253953.33956856, 'last_updated': '2018-10-04T07:42:34.000Z'}}"
2767,APIS,APIS,apis,4873324620.51818,9520000000,,2018-05-23T00:00:00.000Z,4,215,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.00413876285379, 'volume_24h': 4628040.80597614, 'percent_change_1h': -0.0474268, 'percent_change_24h': 1.90322, 'percent_change_7d': -19.8172, 'market_cap': 20169534.91386089, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
2251,IoT Chain,ITC,iot-chain,62617238.88,100000000,,2017-12-06T00:00:00.000Z,12,228,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.279237116106, 'volume_24h': 2887946.32171544, 'percent_change_1h': -0.307173, 'percent_change_24h': 4.77901, 'percent_change_7d': 4.93564, 'market_cap': 17485057.203371696, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2554,Lympo,LYM,lympo,753347989.017099,999999999.017099,,2018-03-01T00:00:00.000Z,17,233,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.0229940290262, 'volume_24h': 3137983.86179542, 'percent_change_1h': 0.256865, 'percent_change_24h': 4.52863, 'percent_change_7d': 28.6655, 'market_cap': 17322505.526288573, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
2552,IHT Real Estate Protocol,IHT,iht-real-estate-protocol,549065520.6574,997991162,,2018-03-01T00:00:00.000Z,15,238,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.0307887317404, 'volume_24h': 9259241.29471667, 'percent_change_1h': -0.321973, 'percent_change_24h': 17.909, 'percent_change_7d': 79.6812, 'market_cap': 16905031.023423746, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
2017,KickCoin,KICK,kickico,527736338.615797,566537675.818227,,2017-10-04T00:00:00.000Z,15,265,2018-10-04T07:42:25.000Z,"{'USD': {'price': 0.0272542008509, 'volume_24h': 3129015.35809589, 'percent_change_1h': -3.56899, 'percent_change_24h': 43.0691, 'percent_change_7d': 75.5048, 'market_cap': 14383032.168953504, 'last_updated': '2018-10-04T07:42:25.000Z'}}"
1930,Primas,PST,primas,52692564.7534,101342465.753,,2017-08-28T00:00:00.000Z,8,271,2018-10-04T07:42:35.000Z,"{'USD': {'price': 0.267083837577, 'volume_24h': 14201734.6454541, 'percent_change_1h': -13.9243, 'percent_change_24h': -5.72851, 'percent_change_7d': 21.9518, 'market_cap': 14073332.40611264, 'last_updated': '2018-10-04T07:42:35.000Z'}}"
2845,MediBloc [ERC20],MEDX,medx,3165408435.57861,10000000000,,2018-06-06T00:00:00.000Z,9,273,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.00438605791522, 'volume_24h': 2936281.08063382, 'percent_change_1h': 0.155878, 'percent_change_24h': -2.05925, 'percent_change_7d': 7.41909, 'market_cap': 13883664.72377372, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2711,Docademic,MTC,docademic,258578736.569583,850000000,,2018-05-07T00:00:00.000Z,15,289,2018-10-04T07:42:41.000Z,"{'USD': {'price': 0.0490257251189, 'volume_24h': 2731472.11181212, 'percent_change_1h': -0.496596, 'percent_change_24h': -0.805521, 'percent_change_7d': -3.61105, 'market_cap': 12677010.060652832, 'last_updated': '2018-10-04T07:42:41.000Z'}}"
2760,Cred,LBA,libra-credit,313507575.894691,1000000000,,2018-05-22T00:00:00.000Z,17,312,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.0366357646638, 'volume_24h': 2218062.58968121, 'percent_change_1h': 1.22698, 'percent_change_24h': 6.1372, 'percent_change_7d': 26.6477, 'market_cap': 11485589.770796318, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
1864,Blox,CDT,blox,673079084.17,1000000000,,2017-08-07T00:00:00.000Z,12,324,2018-10-04T07:42:25.000Z,"{'USD': {'price': 0.0163579345943, 'volume_24h': 3239376.52834843, 'percent_change_1h': 0.193253, 'percent_change_24h': 7.6162, 'percent_change_7d': 4.63317, 'market_cap': 11010183.635644203, 'last_updated': '2018-10-04T07:42:25.000Z'}}"
2209,Ink,INK,ink,463910526.92,1000000000,1000000000,2017-11-20T00:00:00.000Z,24,331,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.0227590010807, 'volume_24h': 3058535.97023738, 'percent_change_1h': 0.149473, 'percent_change_24h': -0.500925, 'percent_change_7d': 5.7296, 'market_cap': 10558140.183520386, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
2341,SwftCoin,SWFTC,swftcoin,3639990384.17,10000000000,,2018-01-04T00:00:00.000Z,8,341,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.00277841810765, 'volume_24h': 3127518.52813149, 'percent_change_1h': 1.87786, 'percent_change_24h': 4.48404, 'percent_change_7d': 31.043, 'market_cap': 10113415.195049807, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2120,Etherparty,FUEL,etherparty,526448202.365611,1000000000,,2017-10-30T00:00:00.000Z,9,351,2018-10-04T07:42:35.000Z,"{'USD': {'price': 0.0181975029884, 'volume_24h': 3606201.8335622, 'percent_change_1h': 1.12168, 'percent_change_24h': 2.32405, 'percent_change_7d': 18.4509, 'market_cap': 9580042.735786015, 'last_updated': '2018-10-04T07:42:35.000Z'}}"
720,Crown,CRW,crown,20326002.4564271,20326002.4564271,42000000,2014-11-08T00:00:00.000Z,9,358,2018-10-04T07:42:22.000Z,"{'USD': {'price': 0.454313392254, 'volume_24h': 1910752.4495581, 'percent_change_1h': 0.60964, 'percent_change_24h': 25.9514, 'percent_change_7d': 42.2696, 'market_cap': 9234375.126942534, 'last_updated': '2018-10-04T07:42:22.000Z'}}"
2019,Viberate,VIB,viberate,176233131.431597,200000000,,2017-10-06T00:00:00.000Z,17,399,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.0425159506871, 'volume_24h': 1164221.38983759, 'percent_change_1h': 1.09242, 'percent_change_24h': 4.27381, 'percent_change_7d': 0.939375, 'market_cap': 7492719.125378991, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
2468,LinkEye,LET,linkeye,600000000,1000000000,,2018-01-25T00:00:00.000Z,12,416,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.0113022476444, 'volume_24h': 1341983.1379963, 'percent_change_1h': -2.16085, 'percent_change_24h': -2.05984, 'percent_change_7d': 28.2203, 'market_cap': 6781348.58664, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2204,B2BX,B2B,b2bx,16439646.2058237,19822337.1995854,,2017-11-20T00:00:00.000Z,18,439,2018-10-04T07:42:25.000Z,"{'USD': {'price': 0.374153127369, 'volume_24h': 986574.573040879, 'percent_change_1h': -0.0168012, 'percent_change_24h': -1.28815, 'percent_change_7d': 4.40393, 'market_cap': 6150945.040748853, 'last_updated': '2018-10-04T07:42:25.000Z'}}"
2535,DADI,DADI,dadi,74624196.048464,100000000,100000000,2018-02-19T00:00:00.000Z,16,441,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.0821968036659, 'volume_24h': 977774.230895806, 'percent_change_1h': 0.177292, 'percent_change_24h': 1.96651, 'percent_change_7d': 3.39412, 'market_cap': 6133870.391321226, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2390,Bankex,BKX,bankex,80504685.3776134,400000000,,2018-01-13T00:00:00.000Z,9,443,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.0745750375294, 'volume_24h': 1269886.06158829, 'percent_change_1h': -0.0775964, 'percent_change_24h': -1.82646, 'percent_change_7d': 9.22052, 'market_cap': 6003639.933328059, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2153,Aeron,ARN,aeron,13000000,20000000,,2017-11-07T00:00:00.000Z,19,477,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.400040465899, 'volume_24h': 4329659.94231296, 'percent_change_1h': 0.147235, 'percent_change_24h': 6.82834, 'percent_change_7d': 12.1028, 'market_cap': 5200526.056687, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
1125,Synereo,AMP,synereo,100728564,622410798.7,,2015-12-04T00:00:00.000Z,5,478,2018-10-04T07:42:23.000Z,"{'USD': {'price': 0.0511294788726, 'volume_24h': 1164970.97278592, 'percent_change_1h': 1.31404, 'percent_change_24h': -17.3776, 'percent_change_7d': -16.6684, 'market_cap': 5150198.984905337, 'last_updated': '2018-10-04T07:42:23.000Z'}}"
2725,Skrumble Network,SKM,skrumble-network,711424681.634872,1500000000,,2018-05-10T00:00:00.000Z,11,492,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.00689410424729, 'volume_24h': 1681398.40701211, 'percent_change_1h': 1.41712, 'percent_change_24h': 14.885, 'percent_change_7d': 30.2733, 'market_cap': 4904635.9192859065, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2602,NaPoleonX,NPX,napoleonx,25330000,29800000,,2018-03-21T00:00:00.000Z,3,501,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.190249773349, 'volume_24h': 1020180.94473284, 'percent_change_1h': 2.38317, 'percent_change_24h': 9.01936, 'percent_change_7d': 11.0774, 'market_cap': 4819026.75893017, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
2701,TrustNote,TTT,trustnote,309999945.003528,500000000,,2018-05-03T00:00:00.000Z,2,525,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.0142258130296, 'volume_24h': 1123487.8484072, 'percent_change_1h': -0.504063, 'percent_change_24h': 5.58112, 'percent_change_7d': 20.8183, 'market_cap': 4410001.256806472, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
2497,Medicalchain,MTN,medical-chain,185000000,500000000,,2018-02-07T00:00:00.000Z,11,533,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.0232601612102, 'volume_24h': 2246006.37274923, 'percent_change_1h': 2.16403, 'percent_change_24h': 8.65577, 'percent_change_7d': 7.64559, 'market_cap': 4303129.823887, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2885,Egretia,EGT,egretia,2939446913.41001,8000000000,,2018-07-02T00:00:00.000Z,12,545,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00140265658961, 'volume_24h': 795690.284300867, 'percent_change_1h': -0.34966, 'percent_change_24h': 2.51423, 'percent_change_7d': 4.30683, 'market_cap': 4123034.5829033256, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
1998,Ormeus Coin,ORME,ormeus-coin,17029321.0837,200000000,,2017-09-29T00:00:00.000Z,13,547,2018-10-04T07:42:34.000Z,"{'USD': {'price': 0.237847772493, 'volume_24h': 1292105.84289094, 'percent_change_1h': -0.993842, 'percent_change_24h': 7.73266, 'percent_change_7d': -7.02096, 'market_cap': 4050386.086826126, 'last_updated': '2018-10-04T07:42:34.000Z'}}"
3172,LogisCoin,LGS,logiscoin,383369.66087862,419342.57775382,21000000,2018-08-14T00:00:00.000Z,12,551,2018-10-04T07:42:47.000Z,"{'USD': {'price': 10.4574850384, 'volume_24h': 4081331.92455449, 'percent_change_1h': -0.278115, 'percent_change_24h': -14.7567, 'percent_change_7d': 52.7674, 'market_cap': 4009082.4928146503, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2998,Vexanium,VEX,vexanium,301800825,1000000000,,2018-07-31T00:00:00.000Z,10,567,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.0123981006418, 'volume_24h': 575832.093152061, 'percent_change_1h': -0.243122, 'percent_change_24h': -3.97353, 'percent_change_7d': -6.61992, 'market_cap': 3741757.0021282695, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
3131,Thingschain,TIC,thingschain,11445000000,26000000000,,2018-08-09T00:00:00.000Z,5,568,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.00032455887169, 'volume_24h': 2677472.97593334, 'percent_change_1h': -12.0773, 'percent_change_24h': -14.0402, 'percent_change_7d': -26.231, 'market_cap': 3714576.2864920497, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
2902,POPCHAIN,PCH,popchain,334834124.99998,2000000000,,2018-07-06T00:00:00.000Z,7,586,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.0103735157723, 'volume_24h': 751403.176130665, 'percent_change_1h': 2.65805, 'percent_change_24h': -2.68372, 'percent_change_7d': -17.0497, 'market_cap': 3473407.076791562, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2088,EXRNchain,EXRN,exrnchain,92500000000,100000000000,,2017-10-25T00:00:00.000Z,6,592,2018-10-04T07:42:35.000Z,"{'USD': {'price': 3.62073168598e-05, 'volume_24h': 572168.622327961, 'percent_change_1h': 2.10058, 'percent_change_24h': 2.92501, 'percent_change_7d': -4.476, 'market_cap': 3349176.8095315, 'last_updated': '2018-10-04T07:42:35.000Z'}}"
2211,Bodhi,BOT,bodhi,40000000,100000000,100000000,2017-11-20T00:00:00.000Z,11,610,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.0780368387434, 'volume_24h': 652150.282961651, 'percent_change_1h': 1.54502, 'percent_change_24h': 1.07367, 'percent_change_7d': -5.14976, 'market_cap': 3121473.549736, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2918,Bit-Z Token,BZ,bit-z-token,28626311.2658629,1200000000,,2018-07-11T00:00:00.000Z,4,611,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.108684731095, 'volume_24h': 28373584.7658553, 'percent_change_1h': -0.0540436, 'percent_change_24h': 1.02778, 'percent_change_7d': -1.19287, 'market_cap': 3111242.9421720784, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
2898,GoNetwork,GOT,gonetwork,54996634.805848,100000000,,2018-07-05T00:00:00.000Z,8,614,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.0560388372157, 'volume_24h': 1160552.12612893, 'percent_change_1h': -0.734374, 'percent_change_24h': 1.20236, 'percent_change_7d': 0.820661, 'market_cap': 3081947.4652962172, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2921,OneLedger,OLT,oneledger,400743630.731687,1000000000,,2018-07-12T00:00:00.000Z,11,618,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.00748699880643, 'volume_24h': 598934.056241131, 'percent_change_1h': -1.56287, 'percent_change_24h': -0.534215, 'percent_change_7d': 1.0355, 'market_cap': 3000367.084972565, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
2763,Morpheus.Network,MRPH,morpheus-network,25048372.9714,100000000,,2018-05-22T00:00:00.000Z,3,624,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.117471608332, 'volume_24h': 659894.72473015, 'percent_change_1h': -0.841622, 'percent_change_24h': -0.572238, 'percent_change_7d': -0.0467412, 'market_cap': 2942472.659050156, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
3280,RealTract,RET,realtract,10000002000,100000000000,,2018-09-13T00:00:00.000Z,5,637,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.000277908227022, 'volume_24h': 833293.069382265, 'percent_change_1h': -0.549938, 'percent_change_24h': -0.685719, 'percent_change_7d': -10.238, 'market_cap': 2779082.826036454, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2862,Smartshare,SSP,smartshare,3550234936.619,10000000000,,2018-06-14T00:00:00.000Z,9,640,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.000779225241366, 'volume_24h': 518623.843865609, 'percent_change_1h': 0.52258, 'percent_change_24h': 3.54566, 'percent_change_7d': 19.3482, 'market_cap': 2766432.675392946, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
2438,Acute Angle Cloud,AAC,acute-angle-cloud,250000000,1000000000,,2018-01-20T00:00:00.000Z,9,648,2018-10-04T07:42:34.000Z,"{'USD': {'price': 0.010826324851, 'volume_24h': 790394.916612882, 'percent_change_1h': 1.04242, 'percent_change_24h': 2.06538, 'percent_change_7d': -18.1768, 'market_cap': 2706581.21275, 'last_updated': '2018-10-04T07:42:34.000Z'}}"
1708,Patientory,PTOY,patientory,70000000,100001999.99994,,2017-06-06T00:00:00.000Z,8,649,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.0386132276046, 'volume_24h': 780904.449121788, 'percent_change_1h': -0.414939, 'percent_change_24h': 11.7423, 'percent_change_7d': 9.42495, 'market_cap': 2702925.932322, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2957,Olive,OLE,olive,277006242,10000000000,,2018-07-23T00:00:00.000Z,5,668,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00897039497945, 'volume_24h': 753565.108775228, 'percent_change_1h': -0.580439, 'percent_change_24h': -3.32152, 'percent_change_7d': -6.28986, 'market_cap': 2484855.4025131115, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2551,Bezop,BEZ,bezop,50468853.5132902,89267250,,2018-03-01T00:00:00.000Z,14,670,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.0481949826699, 'volume_24h': 408265.660284714, 'percent_change_1h': 0.139939, 'percent_change_24h': -1.66526, 'percent_change_7d': -8.29827, 'market_cap': 2432345.520442743, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
3302,UChain,UCN,uchain,269266372.9,823600646.9,,2018-09-17T00:00:00.000Z,6,676,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.00880036023828, 'volume_24h': 620090.077609227, 'percent_change_1h': -2.39552, 'percent_change_24h': -3.31819, 'percent_change_7d': -0.636484, 'market_cap': 2369641.081575035, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2421,VouchForMe,IPL,insurepal,201000000,300000000,,2018-01-18T00:00:00.000Z,6,680,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.0116626114034, 'volume_24h': 1474788.06014754, 'percent_change_1h': -3.19047, 'percent_change_24h': 11.2931, 'percent_change_7d': -3.34475, 'market_cap': 2344184.8920834, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
2624,Sentinel Chain,SENC,sentinel-chain,197269665.856858,500000000,,2018-04-02T00:00:00.000Z,6,682,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.0117960198216, 'volume_24h': 713658.421515399, 'percent_change_1h': 2.64609, 'percent_change_24h': 38.978, 'percent_change_7d': 65.4507, 'market_cap': 2326996.8886479056, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2626,Friendz,FDZ,friends,502727699.930408,1142645649.38066,,2018-04-04T00:00:00.000Z,8,689,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00456553587966, 'volume_24h': 520227.666354825, 'percent_change_1h': -5.86158, 'percent_change_24h': 10.0825, 'percent_change_7d': 5.61257, 'market_cap': 2295221.351731224, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2562,Education Ecosystem,LEDU,education-ecosystem,217789856.581868,362983094.301868,,2018-03-05T00:00:00.000Z,10,700,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.0101456891764, 'volume_24h': 355746.433026042, 'percent_change_1h': 0.371541, 'percent_change_24h': 1.6612, 'percent_change_7d': -1.7767, 'market_cap': 2209628.1906523663, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
3086,Kora Network Token,KNT,kora-network-token,300000000,712500000,,2018-08-06T00:00:00.000Z,3,715,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.00700152189018, 'volume_24h': 400951.46915048, 'percent_change_1h': -0.214181, 'percent_change_24h': 1.69353, 'percent_change_7d': -0.84666, 'market_cap': 2100456.567054, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
3195,Credit Tag Chain,CTC,credit-tag-chain,37101988,910707176,,2018-08-22T00:00:00.000Z,5,716,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.056580508211, 'volume_24h': 528095.852531057, 'percent_change_1h': 10.0797, 'percent_change_24h': 19.1939, 'percent_change_7d': 23.101, 'market_cap': 2099249.3366784235, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2699,Sharder,SS,sharder,283282765.187,350000000,500000000,2018-05-03T00:00:00.000Z,7,725,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.00719748234219, 'volume_24h': 737094.01304386, 'percent_change_1h': -1.11356, 'percent_change_24h': 1.21074, 'percent_change_7d': 4.15977, 'market_cap': 2038922.7002801884, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
